序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
8815,question_52_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.7144300508681428,891.0,10552.0,8285563096529152.0,37338595341824.0
8816,question_52_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.5651038650986244,825.6666666666666,5561.333333333333,6201521815890688.0,31234858912768.0
8817,question_52_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.3180124595598704,616.3333333333334,2406.3333333333335,3231965657011797.5,17420391987456.0
8818,question_52_aime_Qwen3-8B_S2,2,32,4,3,1,0.0,0.6457851397377006,864.0,6234.0,8345222495318784.0,39800089141248.0
8819,question_52_aime_Qwen3-8B_S1,2,32,4,3,1,0.0,0.45521648382763186,748.6666666666666,3005.3333333333335,5441458917401003.0,28382238149461.332
8820,question_52_aime_Qwen3-8B_S1,1,64,4,3,1,0.0,0.6688126931264885,1139.0,4568.0,8112718677941504.0,34115151943680.0
8821,question_52_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.5935599058974269,928.0,61663.0,1.4287946484110336e+16,61047065164288.0
8822,question_52_aime_Qwen3-4B_S32,64,1,1,3,1,0.0,0.5884521623549899,968.0,31581.666666666668,9379506515806890.0,44300951731200.0
8823,question_52_aime_Qwen3-4B_S16,64,1,1,3,1,0.0,0.5685550587331542,977.6666666666666,15796.333333333334,6525778440994987.0,33827492490410.668
8824,question_52_aime_Qwen3-4B_S8,64,1,1,3,1,0.0,0.5149985170298584,935.3333333333334,6670.666666666667,3718688460695552.0,21032166540800.0
8825,question_52_aime_Qwen3-4B_S4,64,1,1,3,1,0.0,0.477372926147222,1042.0,4124.333333333333,3535474181863424.0,20461366702080.0
8826,question_52_aime_Qwen3-4B_S2,64,1,1,3,1,0.0,0.37925411787709723,1261.6666666666667,2035.6666666666667,2242460439279616.0,13290010064042.666
8827,question_52_aime_Qwen3-4B_S1,64,1,1,3,1,0.0,0.16842970319733197,922.6666666666666,922.6666666666666,1289985556291584.0,7690379720874.667
8828,question_52_aime_Qwen3-4B_S32,32,2,1,3,1,0.0,0.5868651882087327,784.0,32080.0,1.517816320063232e+16,68201912230912.0
8829,question_52_aime_Qwen3-4B_S16,32,2,1,3,1,0.0,0.5723370930175524,887.6666666666666,16208.0,9484528006424918.0,46218005656917.336
8830,question_52_aime_Qwen3-4B_S8,32,2,1,3,1,0.0,0.5731492693094891,808.3333333333334,7943.666666666667,6475356639804416.0,34210599119018.668
8831,question_52_aime_Qwen3-4B_S4,32,2,1,3,1,0.0,0.5466555309537129,960.6666666666666,3837.6666666666665,3780144781458261.5,21022562816341.332
8832,question_52_aime_Qwen3-4B_S2,32,2,1,3,1,0.0,0.37334269933533437,1176.6666666666667,2179.0,3362529034940586.5,19729652909738.668
8833,question_52_aime_Qwen3-4B_S1,32,2,1,3,1,0.0,0.4114825906611865,976.3333333333334,976.3333333333334,2042359804746752.0,12253675455146.666
8834,question_52_aime_Qwen3-4B_S16,16,4,2,3,1,0.0,0.589822386476289,1033.0,27986.0,9508541557002752.0,39650093772800.0
8835,question_52_aime_Qwen3-4B_S8,16,4,2,3,1,0.0,0.5756937639924201,889.6666666666666,14611.333333333334,6347283274356053.0,29331636843008.0
8836,question_52_aime_Qwen3-4B_S4,16,4,2,3,1,0.0,0.5248945536851134,1055.3333333333333,6699.666666666667,3928198540660906.5,20190659627349.332
8837,question_52_aime_Qwen3-4B_S2,16,4,2,3,1,0.0,0.5476881966250459,1240.0,3991.0,3491237268720298.5,19255528702293.332
8838,question_52_aime_Qwen3-4B_S1,16,4,2,3,1,0.0,0.4465070437293184,740.3333333333334,1481.3333333333333,1647175483971242.8,9392992867669.334
8839,question_52_aime_Qwen3-4B_S8,8,8,2,3,1,0.0,0.5751313792727263,808.0,10288.0,6734178756057600.0,30546676114944.0
8840,question_52_aime_Qwen3-4B_S4,8,8,2,3,1,0.0,0.4464002868573595,660.6666666666666,5645.666666666667,4718693041086635.0,23033426019669.332
8841,question_52_aime_Qwen3-4B_S2,8,8,2,3,1,0.0,0.3150481815321297,522.3333333333334,2006.0,1726440775984981.2,9039498648917.334
8842,question_52_aime_Qwen3-4B_S1,8,8,2,3,1,0.0,0.3070537031839005,506.0,1018.0,1020447065677653.4,5635954597034.667
8843,question_52_aime_Qwen3-4B_S4,4,16,4,3,1,0.0,0.5398067225039929,966.0,9983.0,5584048049539072.0,25667007526400.0
8844,question_52_aime_Qwen3-4B_S2,4,16,4,3,1,0.0,0.425189606955968,816.0,4798.333333333333,3523917047280810.5,17736525078357.332
8845,question_52_aime_Qwen3-4B_S1,4,16,4,3,1,0.0,0.2749265152609412,548.0,2240.6666666666665,1669580920872618.8,8615212530176.0
8846,question_52_aime_Qwen3-4B_S2,2,32,4,3,1,0.0,0.5094976101021058,847.0,4777.0,3765122650176000.0,15260774494208.0
8847,question_52_aime_Qwen3-4B_S1,2,32,4,3,1,0.0,0.3910479275262233,682.3333333333334,2714.6666666666665,2664854044212736.0,11859472261290.666
8848,question_52_aime_Qwen3-4B_S1,1,64,4,3,1,0.0,0.3589227501747058,415.0,1664.0,2264125767016960.0,9066253278720.0
8849,question_52_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.4607960500787274,339.0,15184.0,1479138232966912.0,6581998674944.0
8850,question_52_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.4168061705736546,284.0,7671.0,1023499580969301.4,5082736391936.0
8851,question_52_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.44844565686396837,388.0,3475.6666666666665,583389426252117.4,3116171518805.3335
8852,question_52_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.4101856290501891,328.3333333333333,2073.3333333333335,588491299544661.4,3356444873301.3335
8853,question_52_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.23818165770600072,298.0,933.3333333333334,358463278337024.0,2113481622784.0
8854,question_52_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.25256991630268955,332.3333333333333,489.0,262707304792576.0,1602358836736.0
8855,question_52_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.16063144172612412,177.0,177.0,126125454539093.33,773325679616.0
8856,question_52_aime_Qwen3-1.7B_S32,32,2,1,3,1,0.0,0.6238526027385617,737.0,21549.0,4303794679751168.0,13987000125952.0
8857,question_52_aime_Qwen3-1.7B_S16,32,2,1,3,1,0.0,0.6238526027385617,737.0,10685.333333333334,2811243445273088.0,11344830101248.0
8858,question_52_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.0,0.6067694984237842,648.3333333333334,5464.666666666667,1890100609238016.0,8731697982634.667
8859,question_52_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.0,0.5102830795663374,655.3333333333334,2492.6666666666665,1171378805271210.8,5991377222058.667
8860,question_52_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.0,0.3406747434410165,730.0,1321.3333333333333,903626032438528.0,4934826334890.667
8861,question_52_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.0,0.26556505401123104,693.6666666666666,693.6666666666666,636526180148992.0,3670497923157.3335
8862,question_52_aime_Qwen3-1.7B_S16,16,4,2,3,1,0.0,0.6100826701501842,827.0,19004.0,3482185697768960.0,11993353992704.0
8863,question_52_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.0,0.5846411293703241,776.6666666666666,9365.333333333334,2195814417796010.8,9054085355093.334
8864,question_52_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.0,0.5269247901252908,769.6666666666666,4917.666666666667,1601965137391360.0,7597231247274.667
8865,question_52_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.0,0.5223783825029994,651.0,2508.0,1066210945783125.4,5454982162858.667
8866,question_52_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.5014832493454306,719.3333333333334,1426.3333333333333,823766835494997.4,4464667480746.667
8867,question_52_aime_Qwen3-1.7B_S8,8,8,2,3,1,0.0,0.7041936998375848,971.0,12487.0,4421060163382016.0,13365786300160.0
8868,question_52_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.0,0.6468961800188033,867.0,6154.333333333333,2563520214529792.0,9547762106026.666
8869,question_52_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.0,0.4525210442137925,785.0,2878.3333333333335,1635259726416810.8,7100612504234.667
8870,question_52_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.4007343749038847,815.0,1629.3333333333333,1188439773974357.2,5513330022741.333
8871,question_52_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.2485283082851234,519.0,8787.0,2497268377250304.0,8224468727552.0
8872,question_52_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.19212371918188256,659.6666666666666,4511.666666666667,1651813188721322.8,6689880439722.667
8873,question_52_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.13856916329758565,550.0,2219.0,1059096529775274.6,4827832067669.333
8874,question_52_aime_Qwen3-1.7B_S2,2,32,4,3,1,0.0,0.4711014450748303,631.0,4055.0,1873410580642048.0,6408832695552.0
8875,question_52_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.0,0.3541979218585254,540.0,2191.6666666666665,1240490841304661.2,4790813649066.667
8876,question_52_aime_Qwen3-1.7B_S1,1,64,4,3,1,0.0,0.5015921222251785,519.0,2069.0,1944971781948160.0,6705635181056.0
8877,question_52_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.534679946823042,666.0,21419.0,1143849626696192.0,3431413770240.0
8878,question_52_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.5187192715745365,548.0,10617.333333333334,710037943670101.4,2591775242752.0
8879,question_52_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.4324447091086813,354.6666666666667,4694.0,382092910067712.0,1655923188053.3333
8880,question_52_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.36084475895547996,313.0,2502.0,265947042996906.66,1267342387370.6667
8881,question_52_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.33841610356431445,540.6666666666666,1711.0,290213556272128.0,1472154144256.0
8882,question_52_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.23646305269516757,364.6666666666667,548.0,121341346925056.0,680873058133.3334
8883,question_52_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.30819919285001024,251.33333333333334,251.33333333333334,71344284294997.33,412784935594.6667
8884,question_52_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.4595944925386147,297.0,8679.0,782214659426304.0,2651400754176.0
8885,question_52_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.4377089079039989,249.0,3940.3333333333335,439832747004586.7,1736825344170.6667
8886,question_52_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.3840945352705412,254.66666666666666,2049.0,292431309744810.7,1339439746048.0
8887,question_52_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.2614802013526711,335.6666666666667,1097.0,224797705461248.0,1153437171712.0
8888,question_52_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.36236642298491933,257.0,622.3333333333334,165649624238080.0,877251348650.6666
8889,question_52_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.17645632302472794,257.3333333333333,257.3333333333333,120565760847530.67,697056131584.0
8890,question_52_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.46849598706786283,1041.0,13126.0,1435196237014016.0,5153516577280.0
8891,question_52_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.4482565374820731,803.0,6284.666666666667,644591107984554.6,2454802603861.3335
8892,question_52_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.341542355145469,553.3333333333334,3473.6666666666665,658399091286698.6,2814699962880.0
8893,question_52_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.35108214274416644,485.6666666666667,1556.6666666666667,226845930276522.66,1088482116266.6666
8894,question_52_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.2066296028311619,508.6666666666667,1015.6666666666666,289261830245034.7,1389076763818.6667
8895,question_52_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.41648069702241514,454.0,5586.0,973997469198336.0,3083662598144.0
8896,question_52_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.3715504035302617,348.0,3056.6666666666665,696040748597760.0,2543345017514.6665
8897,question_52_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.3294609518438489,230.0,1226.3333333333333,302143841498794.7,1311220804608.0
8898,question_52_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.38463327349048565,391.3333333333333,785.0,170002893837141.34,809499508394.6666
8899,question_52_aime_Qwen3-0.6B_S4,4,16,4,3,1,0.0,0.5069389656372443,579.0,7600.0,1515295279662080.0,4110028114944.0
8900,question_52_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.0,0.45738019425264936,523.6666666666666,3370.3333333333335,813467880377002.6,2766085089621.3335
8901,question_52_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.0,0.44321922045382994,413.0,1606.3333333333333,425236202856618.7,1736610170197.3333
8902,question_52_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.6021485526418173,634.0,4751.0,1155175235079168.0,3615865938944.0
8903,question_52_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.572884032325119,609.3333333333334,2419.6666666666665,711456733492736.0,2391795909802.6665
8904,question_52_aime_Qwen3-0.6B_S1,1,64,4,3,1,0.0,0.7068807012657384,782.0,3370.0,2278877174724096.0,5266727256064.0
8905,question_53_aime_Qwen3-32B_S64,64,1,1,3,1,1.0,0.6980171730722593,1780.6666666666667,43135.333333333336,1.254859391720663e+17,716775810334208.0
8906,question_53_aime_Qwen3-32B_S32,64,1,1,3,1,0.6666666666666666,0.6932863919234027,2049.6666666666665,30212.0,1.0026524102523579e+17,597341018395477.4
8907,question_53_aime_Qwen3-32B_S16,64,1,1,3,1,0.0,0.608148098383038,1774.3333333333333,23763.666666666668,7.477106088680533e+16,458688011343872.0
8908,question_53_aime_Qwen3-32B_S8,64,1,1,3,1,0.0,0.6336485709161387,1809.0,12935.0,6.204331341832636e+16,386073746925056.0
8909,question_53_aime_Qwen3-32B_S4,64,1,1,3,1,0.0,0.5795176545057984,1585.0,6379.0,3.9773062944539304e+16,249076187673600.0
8910,question_53_aime_Qwen3-32B_S2,64,1,1,3,1,0.0,0.5589473283481982,1392.0,3005.3333333333335,2.7139959669480276e+16,171395315963392.0
8911,question_53_aime_Qwen3-32B_S1,64,1,1,3,1,0.0,0.3784626038995227,1576.0,1576.0,1.6601190806582272e+16,104799251576661.33
8912,question_53_aime_Qwen3-32B_S32,32,2,1,3,1,1.0,0.8691858318325029,1589.6666666666667,38001.333333333336,1.088898073150167e+17,616027580370432.0
8913,question_53_aime_Qwen3-32B_S16,32,2,1,3,1,0.6666666666666666,0.8893381092232828,1689.0,15123.333333333334,8.434950698816034e+16,499522908270592.0
8914,question_53_aime_Qwen3-32B_S8,32,2,1,3,1,0.0,0.6374563046084408,1369.3333333333333,10533.666666666666,6.1475314294747304e+16,376819195106474.7
8915,question_53_aime_Qwen3-32B_S4,32,2,1,3,1,0.3333333333333333,0.5917670814224617,1223.3333333333333,3921.0,4.283865291881984e+16,265801576940885.34
8916,question_53_aime_Qwen3-32B_S2,32,2,1,3,1,0.0,0.5572168898520534,1241.0,2558.0,3.0292228142205612e+16,189847713859242.66
8917,question_53_aime_Qwen3-32B_S1,32,2,1,3,1,0.0,0.4490711430015717,1670.6666666666667,1670.6666666666667,2.271028850175949e+16,142448437739178.66
8918,question_53_aime_Qwen3-32B_S16,16,4,2,3,1,0.0,0.8377286163535717,1309.0,42035.0,9.915711980666112e+16,565649552451072.0
8919,question_53_aime_Qwen3-32B_S8,16,4,2,3,1,0.0,0.8022592478995927,1256.0,20858.666666666668,7.791155282995968e+16,463400550846293.3
8920,question_53_aime_Qwen3-32B_S4,16,4,2,3,1,0.0,0.7381009732803664,1247.0,10391.0,5.763077904676284e+16,351536070771882.7
8921,question_53_aime_Qwen3-32B_S2,16,4,2,3,1,0.0,0.7275631173488201,1377.6666666666667,5562.0,4.6052456797751976e+16,283942914033322.7
8922,question_53_aime_Qwen3-32B_S1,16,4,2,3,1,0.0,0.6360650091488014,1349.3333333333333,2688.6666666666665,2.1989379881145344e+16,137068998699349.33
8923,question_53_aime_Qwen3-32B_S8,8,8,2,3,1,0.0,0.8787782180930884,1415.0,22384.0,7.179974705809613e+16,378781525225472.0
8924,question_53_aime_Qwen3-32B_S4,8,8,2,3,1,0.0,0.8628802396455812,1502.0,11207.0,5.196533200035891e+16,292024684818090.7
8925,question_53_aime_Qwen3-32B_S2,8,8,2,3,1,0.0,0.7318719573868931,1363.3333333333333,5843.666666666667,4.206956209629713e+16,248597726601557.34
8926,question_53_aime_Qwen3-32B_S1,8,8,2,3,1,0.0,0.8436610550238365,1378.3333333333333,2760.0,2.802027793256448e+16,169652326553088.0
8927,question_53_aime_Qwen3-32B_S4,4,16,4,3,1,0.0,0.8538156492791474,1337.0,20340.0,6.563543278715699e+16,354977329999872.0
8928,question_53_aime_Qwen3-32B_S2,4,16,4,3,1,0.0,0.8203934909171684,1293.0,10168.333333333334,4.530466470403191e+16,257870577167360.0
8929,question_53_aime_Qwen3-32B_S1,4,16,4,3,1,0.0,0.7423470652468592,1387.0,5548.666666666667,3.343019558284237e+16,195129771563520.0
8930,question_53_aime_Qwen3-32B_S2,2,32,4,3,1,0.0,0.8280571864637315,1484.0,11217.0,6.486366913156915e+16,343554551103488.0
8931,question_53_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.8270620731369548,1375.3333333333333,5496.0,4.001054963062204e+16,221918820907008.0
8932,question_53_aime_Qwen3-32B_S1,1,64,4,3,1,0.0,0.8437060567187986,1435.0,5729.0,4.705203448253901e+16,251265486883840.0
8933,question_53_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.7883264049284643,1311.0,98829.0,6.394159249033472e+16,351093470078208.0
8934,question_53_aime_Qwen3-14B_S32,64,1,1,3,1,0.0,0.7743144305093336,1462.3333333333333,50618.0,5.218252954160691e+16,303736793172138.7
8935,question_53_aime_Qwen3-14B_S16,64,1,1,3,1,0.0,0.781320417718899,1386.6666666666667,24255.333333333332,3.566893499501517e+16,214214458326698.66
8936,question_53_aime_Qwen3-14B_S8,64,1,1,3,1,0.0,0.6482680905779902,1580.6666666666667,11782.666666666666,2.6220424613002068e+16,160874358201002.66
8937,question_53_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.6192419867738413,1700.0,7038.0,2.135647542990498e+16,132413926127189.33
8938,question_53_aime_Qwen3-14B_S2,64,1,1,3,1,0.0,0.434820263450364,2250.3333333333335,3783.0,1.5066216104290474e+16,94030500034304.0
8939,question_53_aime_Qwen3-14B_S1,64,1,1,3,1,0.0,0.2994934923104361,1908.6666666666667,1908.6666666666667,9269383905266688.0,58038727441408.0
8940,question_53_aime_Qwen3-14B_S32,32,2,1,3,1,0.0,0.7111239869724691,1582.0,48286.0,6.759960406986931e+16,374176858291712.0
8941,question_53_aime_Qwen3-14B_S16,32,2,1,3,1,0.0,0.7036255389670817,1527.3333333333333,22495.666666666668,5.1252267062353576e+16,301541556905045.3
8942,question_53_aime_Qwen3-14B_S8,32,2,1,3,1,0.0,0.6505469181313802,1912.6666666666667,13168.666666666666,3.750815712385399e+16,224860005950890.66
8943,question_53_aime_Qwen3-14B_S4,32,2,1,3,1,0.0,0.615822908776819,1591.6666666666667,6276.333333333333,2.4504126234174124e+16,150408647384064.0
8944,question_53_aime_Qwen3-14B_S2,32,2,1,3,1,0.0,0.544797252310811,1227.3333333333333,3029.3333333333335,1.526687982660497e+16,94658701229482.67
8945,question_53_aime_Qwen3-14B_S1,32,2,1,3,1,0.0,0.5443619771571001,1740.3333333333333,1740.3333333333333,1.1441955222919424e+16,71003607932928.0
8946,question_53_aime_Qwen3-14B_S16,16,4,2,3,1,0.0,0.8189062688575789,1839.0,49955.0,6.306230536992691e+16,341595327812608.0
8947,question_53_aime_Qwen3-14B_S8,16,4,2,3,1,0.0,0.7618962550052625,1595.0,25020.666666666668,4.597250070284809e+16,263575845943125.34
8948,question_53_aime_Qwen3-14B_S4,16,4,2,3,1,0.0,0.7055944036119088,1491.6666666666667,11560.333333333334,3.2349629851191296e+16,193750305560832.0
8949,question_53_aime_Qwen3-14B_S2,16,4,2,3,1,0.0,0.5857871510685194,1505.6666666666667,6767.0,2.884441740710238e+16,176281909863253.34
8950,question_53_aime_Qwen3-14B_S1,16,4,2,3,1,0.0,0.5649817055004122,1506.6666666666667,3013.0,1.4918509483405398e+16,91853085850624.0
8951,question_53_aime_Qwen3-14B_S8,8,8,2,3,1,0.0,0.8920969696911397,1501.0,27648.0,4.970226230969216e+16,244767943191808.0
8952,question_53_aime_Qwen3-14B_S4,8,8,2,3,1,0.0,0.8385116912885248,1729.0,13924.666666666666,3.5535876600821332e+16,189308289357994.66
8953,question_53_aime_Qwen3-14B_S2,8,8,2,3,1,0.0,0.8257375753017296,1710.0,6327.333333333333,2.2564731754356736e+16,127166248234325.33
8954,question_53_aime_Qwen3-14B_S1,8,8,2,3,1,0.0,0.8193413174214367,1528.6666666666667,3068.0,1.5234204054559914e+16,89339735511125.33
8955,question_53_aime_Qwen3-14B_S4,4,16,4,3,1,0.0,0.8073012658053643,1115.0,22381.0,4.150733872150118e+16,208842100921344.0
8956,question_53_aime_Qwen3-14B_S2,4,16,4,3,1,0.0,0.8073012658053643,1115.0,10667.333333333334,3.2612713622838868e+16,179369268638037.34
8957,question_53_aime_Qwen3-14B_S1,4,16,4,3,1,0.0,0.7402561493133852,1304.6666666666667,5227.333333333333,2.3063592752947116e+16,133505571571882.67
8958,question_53_aime_Qwen3-14B_S2,2,32,4,3,1,0.0,0.6289349422598343,1821.0,11877.0,4.376477393230208e+16,219530281842432.0
8959,question_53_aime_Qwen3-14B_S1,2,32,4,3,1,0.0,0.5881320706441867,1364.3333333333333,5488.333333333333,3.008868246759006e+16,164462441496149.34
8960,question_53_aime_Qwen3-14B_S1,1,64,4,3,1,0.0,0.94038657360062,992.0,3969.0,3.390540310270131e+16,176475856857600.0
8961,question_53_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.7935761522523751,1860.0,140586.0,6.9235196761824e+16,295284599546624.0
8962,question_53_aime_Qwen3-8B_S32,64,1,1,3,1,0.0,0.7819277973237438,1844.3333333333333,70514.33333333333,4.536590523613594e+16,217053456466005.34
8963,question_53_aime_Qwen3-8B_S16,64,1,1,3,1,0.0,0.7828534184257808,1785.0,35943.666666666664,3.054228822396365e+16,156789205323434.66
8964,question_53_aime_Qwen3-8B_S8,64,1,1,3,1,0.0,0.7590199122892088,1836.6666666666667,17561.333333333332,2.0859797090855852e+16,115016705293994.67
8965,question_53_aime_Qwen3-8B_S4,64,1,1,3,1,0.0,0.6668037697883159,2092.6666666666665,10148.333333333334,1.6299354857061718e+16,92944691863125.33
8966,question_53_aime_Qwen3-8B_S2,64,1,1,3,1,0.0,0.7539955793016087,2168.6666666666665,4549.333333333333,9653031813895766.0,57128062168490.664
8967,question_53_aime_Qwen3-8B_S1,64,1,1,3,1,0.0,0.5984151345262886,2414.3333333333335,2414.3333333333335,6696061562464000.0,40393275938389.336
8968,question_53_aime_Qwen3-8B_S32,32,2,1,3,1,0.0,0.8498783463135228,1754.0,63703.0,5.436991452717542e+16,241764193811712.0
8969,question_53_aime_Qwen3-8B_S16,32,2,1,3,1,0.0,0.8498783463135228,1754.0,32217.0,3.5805806066710016e+16,175751096472832.0
8970,question_53_aime_Qwen3-8B_S8,32,2,1,3,1,0.0,0.8299950622393647,1958.0,15164.0,2.1906283507287124e+16,116083218809600.0
8971,question_53_aime_Qwen3-8B_S4,32,2,1,3,1,0.0,0.7385416912808758,1794.0,7633.666666666667,1.506152243788288e+16,83381443379968.0
8972,question_53_aime_Qwen3-8B_S2,32,2,1,3,1,0.0,0.7229735696309948,1791.6666666666667,3762.0,9824286018036138.0,56912715467264.0
