Dataset,Question_ID,Model,QP,CP,BS,Correctness,Verifier_Score,Memory_Access,Computation,EFLOPs,Total_Tokens,Effective_Length,Normalized_EFLOPS
MATH-500,123,Qwen3-32B,8,4,2,0.0,0.9885873759028776,6504630573568.0,26516038610432.0,1041238408087040.0,4323.0,219.0,0.5719811291897362
MATH-500,123,Qwen3-32B,8,4,2,0.0,0.9885873759028776,6438887288320.0,26033907534848.0,1030500324512768.0,4142.0,219.0,0.5710376651767426
MATH-500,123,Qwen3-32B,4,4,2,0.0,0.9717693407825386,6435682594304.0,17174319219712.0,1021140803931136.0,2111.0,282.0,0.5702072698893276
MATH-500,123,Qwen3-32B,4,4,2,0.0,0.9885873759028776,2365733327360.0,13459772477952.0,382514171546112.0,2064.0,219.0,0.4808414694586402
MATH-500,123,Qwen3-32B,4,4,2,0.0,0.9815872212753408,6435132362240.0,15934760740864.0,1019815409250304.0,1980.0,202.0,0.5700890634180351
MATH-500,123,Qwen3-32B,2,4,2,0.0,0.9885873759028776,2298202711552.0,8134647470080.0,366654270472192.0,1046.0,219.0,0.4769874354115197
MATH-500,123,Qwen3-32B,2,4,2,0.0,0.968588248767554,2363822674432.0,8341312029184.0,377097649240576.0,1164.0,302.0,0.4795434959210472
MATH-500,123,Qwen3-32B,2,4,2,0.0,0.9667118680476628,6433771941376.0,12055858770944.0,1015724281625600.0,1027.0,286.0,0.569723221307821
MATH-500,123,Qwen3-32B,1,4,2,0.0,0.9568778688611096,2493942110720.0,5850982471680.0,394905951744000.0,570.0,258.0,0.4837431150345563
MATH-500,123,Qwen3-32B,1,4,2,0.0,0.9885873759028776,2297280574976.0,5644304297472.0,364020073993728.0,477.0,219.0,0.4763312057693374
MATH-500,123,Qwen3-32B,1,4,2,0.0,0.9806506937635422,2297280574976.0,5644304297472.0,364020073993728.0,509.0,247.0,0.4763312057693374
MATH-500,124,Qwen3-32B,16,4,2,0.0,0.8892462136321728,4806668746240.0,51096517250560.0,800936841664000.0,30393.0,855.0,0.5481009845579758
MATH-500,124,Qwen3-32B,16,4,2,0.0,0.8892462136321728,4806668746240.0,51096517250560.0,800936841664000.0,30393.0,855.0,0.5481009845579758
MATH-500,124,Qwen3-32B,16,4,2,0.0,0.8892462136321728,4806668746240.0,51096517250560.0,800936841664000.0,30393.0,855.0,0.5481009845579758
MATH-500,124,Qwen3-32B,8,4,2,0.0,0.8593780318121556,4796917845504.0,27593658159104.0,775912842057728.0,14207.0,734.0,0.5452120843014543
MATH-500,124,Qwen3-32B,8,4,2,0.0,0.8878443859273266,4074866518528.0,25318342050304.0,660997518940672.0,15559.0,946.0,0.5306237270920862
MATH-500,124,Qwen3-32B,8,4,2,0.0,0.8892462136321728,4797198278144.0,28076283916800.0,776439215307264.0,14603.0,855.0,0.5452738053451381
MATH-500,124,Qwen3-32B,4,4,2,0.0,0.1250135664721586,4792920829440.0,17393326976000.0,765088976368640.0,8555.0,907.0,0.5439335392326443
MATH-500,124,Qwen3-32B,4,4,2,0.0,0.8878443859273266,4792920305152.0,17393322437632.0,765088890041344.0,7167.0,946.0,0.5439335289634617
MATH-500,124,Qwen3-32B,4,4,2,0.0,0.8892462136321728,4791865449984.0,15531998048768.0,763063008246272.0,8483.0,855.0,0.5436922177592076
MATH-500,124,Qwen3-32B,2,4,2,0.0,0.599747091859734,4790554668544.0,11672581123072.0,758999109415936.0,3641.0,905.0,0.5432062122427791
MATH-500,124,Qwen3-32B,2,4,2,0.0,0.8892462136321728,2298373592576.0,7467038823936.0,366013319265792.0,4306.0,855.0,0.476828197029724
MATH-500,124,Qwen3-32B,2,4,2,0.0,0.8892462136321728,2298373592576.0,7467038823936.0,366013319265792.0,4306.0,855.0,0.476828197029724
MATH-500,124,Qwen3-32B,1,4,2,0.0,0.1250135664721586,4788649098752.0,7502558863872.0,754531818269184.0,1831.0,907.0,0.5426689530255164
MATH-500,124,Qwen3-32B,1,4,2,0.0,0.085329206061465,4067444341248.0,6743765411840.0,641265082646528.0,1892.0,947.0,0.527865404621262
MATH-500,124,Qwen3-32B,1,4,2,0.0,0.6911097437625512,2231793543680.0,4813530144768.0,352973322958848.0,2690.0,1349.0,0.4735265250205802
MATH-500,125,Qwen3-32B,16,4,2,0.0,0.9922406570761004,6705781828096.0,48499553720832.0,1094601518903808.0,4393.0,157.0,0.5765298835526151
MATH-500,125,Qwen3-32B,16,4,2,0.0,0.9922406570761004,6705781828096.0,48499553720832.0,1094601518903808.0,4393.0,157.0,0.5765298835526151
MATH-500,125,Qwen3-32B,16,4,2,0.0,0.9922406570761004,6705781828096.0,48499553720832.0,1094601518903808.0,4393.0,157.0,0.5765298835526151
MATH-500,125,Qwen3-32B,8,4,2,0.0,0.970868474512106,5383908030976.0,23203914428928.0,863093567261184.0,2070.0,111.0,0.5549033291969345
MATH-500,125,Qwen3-32B,8,4,2,0.0,0.9922406570761004,6695302130176.0,24584514636288.0,1069051646943744.0,2284.0,157.0,0.5743803168433221
MATH-500,125,Qwen3-32B,8,4,2,0.0,0.9823047503984096,5385609558528.0,26237032356352.0,866392123486720.0,2113.0,84.0,0.5552504951290821
MATH-500,125,Qwen3-32B,4,4,2,0.0,0.9823047503984096,2758511315456.0,12418157791232.0,442745923002368.0,1032.0,84.0,0.4941502182311201
MATH-500,125,Qwen3-32B,4,4,2,0.0,0.9823047503984096,4660198180352.0,15381856543232.0,742372772678144.0,1147.0,84.0,0.5411903738871153
MATH-500,125,Qwen3-32B,4,4,2,0.0,0.9403374358213368,4527976451584.0,12902036138496.0,719266362585600.0,1146.0,157.0,0.5383125901603801
MATH-500,125,Qwen3-32B,2,4,2,0.0,0.9922406570761004,6690655267328.0,12026827721216.0,1055769049424384.0,562.0,157.0,0.573242437958796
MATH-500,125,Qwen3-32B,2,4,2,0.0,0.9703800093027438,921094339072.0,5476949514240.0,149167666409472.0,595.0,134.0,0.3951357489888382
MATH-500,125,Qwen3-32B,2,4,2,0.0,0.970868474512106,1839020864000.0,6923140783616.0,293810395567616.0,543.0,111.0,0.4568296219689489
MATH-500,125,Qwen3-32B,1,4,2,0.0,0.9703800093027438,920733329920.0,4279377550848.0,147913777018368.0,281.0,134.0,0.3943674753400514
MATH-500,125,Qwen3-32B,1,4,2,0.0,0.92831091714417,1838448628224.0,5243542127104.0,292041528130048.0,308.0,147.0,0.4562800324995875
MATH-500,125,Qwen3-32B,1,4,2,0.0,0.8916185389984117,1182932457984.0,4554807760384.0,189092271205888.0,294.0,126.0,0.4167205826143539
MATH-500,126,Qwen3-32B,16,4,2,1.0,0.9724849483994308,13239193090048.0,128133937954304.0,2193448060001792.0,1165.0,576.0,0.6397910486672123
MATH-500,126,Qwen3-32B,16,4,2,1.0,0.9608070664884668,13239193090048.0,128133937954304.0,2193448060001792.0,1319.0,665.0,0.6397910486672123
MATH-500,126,Qwen3-32B,16,4,2,1.0,0.97936726915296,13239193090048.0,128133937954304.0,2193448060001792.0,1347.0,672.0,0.6397910486672123
MATH-500,126,Qwen3-32B,8,4,2,1.0,0.9674575026424252,9538767361536.0,60077642963968.0,1548125351363584.0,1193.0,598.0,0.6080796630485286
MATH-500,126,Qwen3-32B,8,4,2,1.0,0.9674575026424252,10066040391168.0,66127703125504.0,1636430004147712.0,1193.0,598.0,0.6131283191335297
MATH-500,126,Qwen3-32B,8,4,2,1.0,0.9909981750361014,9539647804928.0,61865304071168.0,1550050361639936.0,1102.0,551.0,0.6081927615157183
MATH-500,126,Qwen3-32B,4,4,2,1.0,0.9708693511106318,12745498018816.0,39911468518400.0,2028209159453696.0,1100.0,545.0,0.6326628316682215
MATH-500,126,Qwen3-32B,4,4,2,1.0,0.97936726915296,7431039972864.0,32678273526784.0,1191920509293568.0,1347.0,672.0,0.5842818933397395
MATH-500,126,Qwen3-32B,4,4,2,1.0,0.9752363185328956,10054801692160.0,38035280873472.0,1606584344850432.0,1093.0,540.0,0.6114530899724948
MATH-500,126,Qwen3-32B,2,4,2,1.0,0.9724849483994308,5065665521152.0,16507779806208.0,806751601105920.0,1165.0,576.0,0.5487593414897621
MATH-500,126,Qwen3-32B,2,4,2,1.0,0.9724849483994308,7425825723904.0,18989837626368.0,1177418650555392.0,1165.0,576.0,0.5831677745024182
MATH-500,126,Qwen3-32B,2,4,2,1.0,0.9777196788891492,7688067958272.0,19278049782784.0,1218616651273216.0,1279.0,634.0,0.5862978541482387
MATH-500,126,Qwen3-32B,1,4,2,1.0,0.972681361616228,3552188055552.0,7885601025536.0,562026937691648.0,1145.0,567.0,0.5158615187976342
MATH-500,126,Qwen3-32B,1,4,2,1.0,0.972681361616228,3552188055552.0,7885601025536.0,562026937691648.0,1145.0,567.0,0.5158615187976342
MATH-500,126,Qwen3-32B,1,4,2,1.0,0.974503367640929,15968286936064.0,24577260535808.0,2515630022561792.0,1152.0,573.0,0.6522641369773909
MATH-500,127,Qwen3-32B,16,4,2,0.0,0.8252593043473873,3231744699904.0,46767108545536.0,550919281730560.0,19484.0,528.0,0.5140447807246278
MATH-500,127,Qwen3-32B,16,4,2,0.0,0.8252593043473873,3231744699904.0,46767108545536.0,550919281730560.0,19484.0,528.0,0.5140447807246278
MATH-500,127,Qwen3-32B,16,4,2,0.0,0.8252593043473873,3231744699904.0,46767108545536.0,550919281730560.0,19484.0,528.0,0.5140447807246278
MATH-500,127,Qwen3-32B,8,4,2,0.0,0.822177383946424,3223104835072.0,27124626423808.0,529928980695040.0,9220.0,532.0,0.5105093836306585
MATH-500,127,Qwen3-32B,8,4,2,0.0,0.8164066632524043,2435774094848.0,25331591156736.0,405312349953024.0,9448.0,743.0,0.486110375801112
MATH-500,127,Qwen3-32B,8,4,2,0.0,0.822177383946424,3223405481472.0,27676026908672.0,530527282018304.0,10463.0,532.0,0.5106120804289743
MATH-500,127,Qwen3-32B,4,4,2,0.0,0.6986788518800471,2890460504576.0,16130919011328.0,467042757725184.0,4980.0,672.0,0.4990125222075409
MATH-500,127,Qwen3-32B,4,4,2,0.0,0.7865898079313235,2103753048576.0,15372275325440.0,343557750903296.0,4535.0,544.0,0.4710658042995045
MATH-500,127,Qwen3-32B,4,4,2,0.0,0.8252593043473873,2890727305728.0,16613426771456.0,467566886465024.0,4966.0,528.0,0.4991146014451054
MATH-500,127,Qwen3-32B,2,4,2,0.0,0.7009020071666511,2429765430784.0,11461305587200.0,390504712789504.0,2441.0,485.0,0.4827230864174116
MATH-500,127,Qwen3-32B,2,4,2,0.0,0.5548970984768454,1642593607168.0,9806845445632.0,266051448163840.0,1978.0,421.0,0.4477971204614305
MATH-500,127,Qwen3-32B,2,4,2,0.0,0.6986788518800471,2167523311104.0,11185503231488.0,349319139763712.0,2152.0,672.0,0.4725794031092831
MATH-500,127,Qwen3-32B,1,4,2,0.0,0.6527935713243335,2100853907968.0,8609542483456.0,336342752126464.0,1472.0,741.0,0.4691341168494554
MATH-500,127,Qwen3-32B,1,4,2,0.0,0.6502450107925424,2035294295552.0,8540599836672.0,326046509942784.0,1425.0,711.0,0.4663044839038227
MATH-500,127,Qwen3-32B,1,4,2,0.0,0.5605599020487638,1904175857152.0,8402721350656.0,305454155066368.0,1694.0,847.0,0.4603668165939553
MATH-500,128,Qwen3-32B,16,4,2,1.0,0.9827606158095896,11621007495680.0,43394357079040.0,1856271526405120.0,1265.0,637.0,0.624600670126569
MATH-500,128,Qwen3-32B,16,4,2,1.0,0.9842766219912196,11621007495680.0,43394357079040.0,1856271526405120.0,857.0,426.0,0.624600670126569
MATH-500,128,Qwen3-32B,16,4,2,1.0,0.9863945314235076,11621007495680.0,43394357079040.0,1856271526405120.0,1224.0,612.0,0.624600670126569
MATH-500,128,Qwen3-32B,8,4,2,1.0,0.9883680865308871,5061669605888.0,25057726758400.0,814678185276928.0,825.0,420.0,0.5496492001767815
MATH-500,128,Qwen3-32B,8,4,2,1.0,0.9842766219912196,7150004035072.0,17164774930432.0,1132565404401664.0,857.0,426.0,0.5796329395362227
MATH-500,128,Qwen3-32B,8,4,2,1.0,0.9863945314235076,4533506961920.0,15162701309440.0,722389787368960.0,1224.0,612.0,0.5387069563719978
MATH-500,128,Qwen3-32B,4,4,2,1.0,0.9840629764462292,5058986676736.0,17109133038080.0,806311054608896.0,1072.0,538.0,0.5487096284656996
MATH-500,128,Qwen3-32B,4,4,2,1.0,0.9842766219912196,7149272825344.0,14026065058816.0,1129312625812480.0,857.0,426.0,0.579371172307184
MATH-500,128,Qwen3-32B,4,4,2,1.0,0.9784397590641322,790168502784.0,7545969096704.0,130812255531008.0,732.0,371.0,0.3831851341104684
MATH-500,128,Qwen3-32B,2,4,2,1.0,0.992465402651076,4335799758336.0,10317000818688.0,686701763119104.0,786.0,393.0,0.5340958426129193
MATH-500,128,Qwen3-32B,2,4,2,1.0,0.9784397590641322,462026536448.0,5494889269248.0,77571028955136.0,732.0,371.0,0.3356249643306607
MATH-500,128,Qwen3-32B,2,4,2,1.0,0.990323086751974,4335750155776.0,10179371942912.0,686556396243968.0,1133.0,577.0,0.5340765743340026
MATH-500,128,Qwen3-32B,1,4,2,1.0,0.9832369394525876,5584120337408.0,11139755406336.0,882262528041984.0,1152.0,582.0,0.5569025540436764
MATH-500,128,Qwen3-32B,1,4,2,1.0,0.9827606158095896,461881525760.0,4813438563840.0,76866956582400.0,1265.0,637.0,0.334795121512152
MATH-500,128,Qwen3-32B,1,4,2,1.0,0.9840629764462292,592971128320.0,4951067439616.0,97454563457536.0,1072.0,538.0,0.3563932438833679
MATH-500,129,Qwen3-32B,16,4,2,0.0,0.8421225854047101,3553153473024.0,37961157416960.0,592253099208704.0,18087.0,590.0,0.5206291292910415
MATH-500,129,Qwen3-32B,16,4,2,0.0,0.8421225854047101,3553153473024.0,37961157416960.0,592253099208704.0,18087.0,590.0,0.5206291292910415
MATH-500,129,Qwen3-32B,16,4,2,0.0,0.8421225854047101,3553153473024.0,37961157416960.0,592253099208704.0,18087.0,590.0,0.5206291292910415
MATH-500,129,Qwen3-32B,8,4,2,0.0,0.8421225854047101,2825802036736.0,19472078176768.0,460297195907584.0,9374.0,590.0,0.4976884353611466
MATH-500,129,Qwen3-32B,8,4,2,0.0,0.8421225854047101,2498125724160.0,19402817844224.0,409110430813184.0,8993.0,590.0,0.4869592573576354
MATH-500,129,Qwen3-32B,8,4,2,0.0,0.8421225854047101,2169243102720.0,16373326072832.0,354775250097152.0,9227.0,590.0,0.4739899600079492
MATH-500,129,Qwen3-32B,4,4,2,0.0,0.8421225854047101,3085914666496.0,13086099893248.0,494488787866624.0,4461.0,590.0,0.5042096529916735
MATH-500,129,Qwen3-32B,4,4,2,0.0,0.7811348511090741,2823735256576.0,12948039872512.0,453450739898368.0,4690.0,548.0,0.4963245521087697
MATH-500,129,Qwen3-32B,4,4,2,0.0,0.7811348511090741,2823246685696.0,11846214651904.0,452272697620480.0,4479.0,548.0,0.4960877992828419
MATH-500,129,Qwen3-32B,2,4,2,0.0,0.8034040969231511,3084608562688.0,9307221924352.0,490506157703680.0,2231.0,609.0,0.5034736696250118
MATH-500,129,Qwen3-32B,2,4,2,0.0,0.7620290159476776,2494652033536.0,8756030204416.0,397921747436032.0,2412.0,611.0,0.4844355115162019
MATH-500,129,Qwen3-32B,2,4,2,0.0,0.6603313697230851,3543594093056.0,9996210439680.0,562796888956416.0,2179.0,540.0,0.5159861160465552
MATH-500,129,Qwen3-32B,1,4,2,0.0,0.7811348511090741,2821664269824.0,6901456246784.0,447081082339328.0,1098.0,548.0,0.4950370323003013
MATH-500,129,Qwen3-32B,1,4,2,0.0,0.7191418185979149,1313986122240.0,5317445490176.0,210299280559616.0,1088.0,544.0,0.4263948673047937
MATH-500,129,Qwen3-32B,1,4,2,0.0,0.6715892355562983,789608837632.0,4766766605824.0,127945745276416.0,1194.0,596.0,0.3811685927441773
MATH-500,13,Qwen3-32B,16,4,2,1.0,0.9376117241995238,5523363447808.0,37029829553664.0,898674527411712.0,758.0,365.0,0.5585800244675739
MATH-500,13,Qwen3-32B,16,4,2,1.0,0.9425698514723592,5523363447808.0,37029829553664.0,898674527411712.0,628.0,313.0,0.5585800244675739
MATH-500,13,Qwen3-32B,16,4,2,1.0,0.9520588968637264,5523363447808.0,37029829553664.0,898674527411712.0,566.0,282.0,0.5585800244675739
MATH-500,13,Qwen3-32B,8,4,2,1.0,0.9597141513282385,5057578274816.0,19138427795456.0,808120638666752.0,750.0,368.0,0.5489136560674681
MATH-500,13,Qwen3-32B,8,4,2,1.0,0.95198056134781,5058560077824.0,21204919081984.0,810340291222528.0,662.0,333.0,0.5491632952246568
MATH-500,13,Qwen3-32B,8,4,2,1.0,0.9376117241995238,2630304403968.0,19061006732288.0,429388493751296.0,758.0,365.0,0.4913621520740487
MATH-500,13,Qwen3-32B,4,4,2,1.0,0.9670502485219868,5055926231040.0,14153837343232.0,802878329385472.0,708.0,354.0,0.5483213331090612
MATH-500,13,Qwen3-32B,4,4,2,1.0,0.964737996427072,2627877327360.0,12491913110528.0,422440776178688.0,708.0,355.0,0.4898774856615493
MATH-500,13,Qwen3-32B,4,4,2,1.0,0.9633092875862158,1905481608704.0,9116019832320.0,306371150790144.0,691.0,345.0,0.4606396326056352
MATH-500,13,Qwen3-32B,2,4,2,1.0,0.963954366423328,4595155594240.0,9009158599680.0,725853431301120.0,546.0,273.0,0.5391422900037569
MATH-500,13,Qwen3-32B,2,4,2,1.0,0.9583578891388748,3480758050816.0,7838136583680.0,550836392510976.0,688.0,344.0,0.5140310863434652
MATH-500,13,Qwen3-32B,2,4,2,1.0,0.964737996427072,1904977116672.0,7278205491200.0,304454635692032.0,708.0,355.0,0.460068514454245
MATH-500,13,Qwen3-32B,1,4,2,1.0,0.9670502485219868,2100742676992.0,5222709051904.0,332938566662656.0,708.0,354.0,0.4682082726475919
MATH-500,13,Qwen3-32B,1,4,2,1.0,0.9580113100081226,724111926784.0,3775961832448.0,116737422410752.0,790.0,385.0,0.372824670758241
MATH-500,13,Qwen3-32B,1,4,2,1.0,0.9670502485219868,2100742676992.0,5222709051904.0,332938566662656.0,708.0,354.0,0.4682082726475919
MATH-500,130,Qwen3-32B,16,4,2,1.0,0.4189763143458443,5661345267200.0,50098576546816.0,933268438230016.0,1030.0,516.0,0.562017732582807
MATH-500,130,Qwen3-32B,16,4,2,1.0,0.6394236406223577,5661345267200.0,50098576546816.0,933268438230016.0,1030.0,515.0,0.562017732582807
MATH-500,130,Qwen3-32B,16,4,2,1.0,0.3338864944414107,5661345267200.0,50098576546816.0,933268438230016.0,961.0,480.0,0.562017732582807
MATH-500,130,Qwen3-32B,8,4,2,1.0,0.6394236406223577,3096456055296.0,24394813281792.0,507441957907968.0,1030.0,515.0,0.5065630338486293
MATH-500,130,Qwen3-32B,8,4,2,1.0,0.2488531895201947,5653679660544.0,28729764922368.0,910703791967232.0,929.0,463.0,0.5597901927015313
MATH-500,130,Qwen3-32B,8,4,2,1.0,0.3338864944414107,3096778848768.0,25797342511104.0,508894842918912.0,961.0,480.0,0.5068232435856386
MATH-500,130,Qwen3-32B,4,4,2,1.0,0.7933752927295641,2168906149376.0,12768042144768.0,351117401447424.0,1100.0,550.0,0.4730467234730517
MATH-500,130,Qwen3-32B,4,4,2,1.0,0.6573398629543524,2896142001664.0,14239457291264.0,466037609550848.0,1172.0,592.0,0.4988164387932058
MATH-500,130,Qwen3-32B,4,4,2,1.0,0.7038127235438221,5649958665728.0,18643294849024.0,900036846702592.0,1248.0,622.0,0.5587178872897153
MATH-500,130,Qwen3-32B,2,4,2,1.0,0.7933752927295641,2167078710784.0,7793693025280.0,345857971907584.0,1100.0,550.0,0.4716731271877017
MATH-500,130,Qwen3-32B,2,4,2,1.0,0.6355572167690713,2167078710784.0,7793693025280.0,345857971907584.0,1130.0,566.0,0.4716731271877017
MATH-500,130,Qwen3-32B,2,4,2,1.0,0.3338864944414107,2167078710784.0,7793693025280.0,345857971907584.0,961.0,480.0,0.4716731271877017
MATH-500,130,Qwen3-32B,1,4,2,1.0,0.3916449005711401,2166164991488.0,5306518465536.0,343228257137664.0,848.0,423.0,0.4709784759097338
MATH-500,130,Qwen3-32B,1,4,2,1.0,0.7038127235438221,2166164991488.0,5306518465536.0,343228257137664.0,1248.0,622.0,0.4709784759097338
MATH-500,130,Qwen3-32B,1,4,2,1.0,0.5742863637832114,2166164991488.0,5306518465536.0,343228257137664.0,1071.0,527.0,0.4709784759097338
MATH-500,131,Qwen3-32B,16,4,2,1.0,0.8750192638697555,10260485649920.0,72499052187136.0,1673134813574656.0,913.0,455.0,0.6151471481834004
MATH-500,131,Qwen3-32B,16,4,2,1.0,0.9412717791767524,10260485649920.0,72499052187136.0,1673134813574656.0,1102.0,507.0,0.6151471481834004
MATH-500,131,Qwen3-32B,16,4,2,1.0,0.8911868076530831,10260485649920.0,72499052187136.0,1673134813574656.0,1148.0,576.0,0.6151471481834004
MATH-500,131,Qwen3-32B,8,4,2,1.0,0.9434901520089628,9783458337280.0,30362444670464.0,1556581945286144.0,1055.0,529.0,0.6085754619319622
MATH-500,131,Qwen3-32B,8,4,2,1.0,0.9478520278604452,10248865539584.0,43907259464704.0,1642730283639808.0,939.0,470.0,0.6134780446824938
MATH-500,131,Qwen3-32B,8,4,2,1.0,0.8773852493901169,10248865539584.0,43907259464704.0,1642730283639808.0,1115.0,541.0,0.6134780446824938
MATH-500,131,Qwen3-32B,4,4,2,1.0,0.6591576235455548,9583787130368.0,21446949598720.0,1516517741936128.0,1413.0,705.0,0.6062022631002217
MATH-500,131,Qwen3-32B,4,4,2,1.0,0.9040563527183916,9583665905152.0,21171501235712.0,1516223382439424.0,958.0,477.0,0.6061845957113343
MATH-500,131,Qwen3-32B,4,4,2,1.0,0.8279243673293744,9982088431104.0,30175927924224.0,1587381723176448.0,1009.0,513.0,0.6103587176108946
MATH-500,131,Qwen3-32B,2,4,2,1.0,0.6591576235455548,9975866840576.0,17408359502848.0,1573643586632704.0,1413.0,705.0,0.609567616042032
MATH-500,131,Qwen3-32B,2,4,2,1.0,0.9230957816870136,2297909642752.0,6305910439936.0,364779814709248.0,958.0,477.0,0.4765209580118458
MATH-500,131,Qwen3-32B,2,4,2,1.0,0.9434901520089628,1773502998016.0,5754977406976.0,282421445097472.0,1055.0,529.0,0.4532315266194273
MATH-500,131,Qwen3-32B,1,4,2,1.0,0.9230957816870136,1772814775808.0,3696829490688.0,280255934516736.0,958.0,477.0,0.4525309870776208
MATH-500,131,Qwen3-32B,1,4,2,1.0,0.9230957816870136,1772814775808.0,3696829490688.0,280255934516736.0,958.0,477.0,0.4525309870776208
MATH-500,131,Qwen3-32B,1,4,2,1.0,0.7882433032719576,2297221420544.0,4247762523648.0,362614304128512.0,1083.0,541.0,0.475979055126072
MATH-500,132,Qwen3-32B,16,4,2,1.0,0.9810833614573228,3355591349760.0,30782812436992.0,554255062999552.0,512.0,253.0,0.5145941922249027
MATH-500,132,Qwen3-32B,16,4,2,1.0,0.985761138995636,3355591349760.0,30782812436992.0,554255062999552.0,398.0,186.0,0.5145941922249027
MATH-500,132,Qwen3-32B,16,4,2,1.0,0.977108698752145,3355591349760.0,30782812436992.0,554255062999552.0,500.0,250.0,0.5145941922249027
MATH-500,132,Qwen3-32B,8,4,2,1.0,0.9846191836748672,3349858059776.0,15559994783744.0,538137852108800.0,496.0,253.0,0.5119084014025465
MATH-500,132,Qwen3-32B,8,4,2,1.0,0.9846191836748672,3350735939072.0,17351187473408.0,540065993968640.0,496.0,253.0,0.5122339143185033
MATH-500,132,Qwen3-32B,8,4,2,1.0,0.98332850459964,3350633616896.0,17144502491648.0,539843346727424.0,533.0,263.0,0.5121963859501452
MATH-500,132,Qwen3-32B,4,4,2,1.0,0.9846191836748672,2036748654080.0,8464445198336.0,326197235234816.0,496.0,253.0,0.4663465474491758
MATH-500,132,Qwen3-32B,4,4,2,1.0,0.98332850459964,1643222773248.0,7637734770688.0,263980487397376.0,533.0,263.0,0.4470859041638985
MATH-500,132,Qwen3-32B,4,4,2,1.0,0.98332850459964,2037118330368.0,9222242478592.0,327012702016000.0,533.0,263.0,0.4665737867126314
MATH-500,132,Qwen3-32B,2,4,2,1.0,0.9816258084734252,2166761336320.0,5468302347264.0,343483070813184.0,503.0,250.0,0.4710460185754027
